1,1,1695.0,386.0,136.0,342.0,1,1,1,1
1,2,255.0,459.0,103.0,246.0,1,1,1,1
1,3,1885.0,380.0,34.0,202.0,1,1,1,1
1,4,2.0,306.0,81.0,614.0,1,1,1,1
1,5,1284.0,463.0,74.0,195.0,1,1,1,1
1,6,1695.0,386.0,136.0,342.0,1,1,1,1
1,7,255.0,459.0,103.0,246.0,1,1,1,1
1,8,1885.0,380.0,34.0,202.0,1,1,1,1
1,9,2.0,306.0,81.0,614.0,1,1,1,1
1,10,1284.0,463.0,74.0,195.0,1,1,1,1
2,1,259.0,456.0,106.0,247.0,1,1,1,1
2,2,1694.0,387.0,126.0,341.0,1,1,1,1
2,3,1884.0,376.0,35.0,215.0,1,1,1,1
2,4,2.0,309.0,86.0,603.0,1,1,1,1
2,5,1255.0,532.0,53.0,126.0,1,1,1,1
2,6,120.0,510.0,69.0,236.0,1,1,1,1
2,7,1287.0,465.0,80.0,192.0,1,1,1,1
2,8,1332.0,488.0,47.0,158.0,1,1,1,1
2,9,259.0,456.0,106.0,247.0,1,1,1,1
2,10,1694.0,387.0,126.0,341.0,1,1,1,1
2,11,1884.0,376.0,35.0,215.0,1,1,1,1
2,12,2.0,309.0,86.0,603.0,1,1,1,1
2,13,1255.0,532.0,53.0,126.0,1,1,1,1
2,14,120.0,510.0,69.0,236.0,1,1,1,1
2,15,1287.0,465.0,80.0,192.0,1,1,1,1
2,16,1332.0,488.0,47.0,158.0,1,1,1,1
3,1,263.0,457.0,99.0,245.0,1,1,1,1
3,2,1691.0,390.0,120.0,340.0,1,1,1,1
3,3,1883.0,376.0,35.0,215.0,1,1,1,1
3,4,0.0,313.0,117.0,590.0,1,1,1,1
3,5,115.0,509.0,74.0,237.0,1,1,1,1
3,6,1257.0,535.0,50.0,121.0,1,1,1,1
3,7,1288.0,462.0,79.0,194.0,1,1,1,1
3,8,1725.0,399.0,143.0,335.0,1,1,1,1
3,9,1331.0,485.0,49.0,162.0,1,1,1,1
3,10,263.0,457.0,99.0,245.0,1,1,1,1
3,11,1691.0,390.0,120.0,340.0,1,1,1,1
3,12,1883.0,376.0,35.0,215.0,1,1,1,1
3,13,0.0,313.0,117.0,590.0,1,1,1,1
3,14,115.0,509.0,74.0,237.0,1,1,1,1
3,15,1257.0,535.0,50.0,121.0,1,1,1,1
3,16,1288.0,462.0,79.0,194.0,1,1,1,1
3,17,1725.0,399.0,143.0,335.0,1,1,1,1
3,18,1331.0,485.0,49.0,162.0,1,1,1,1
4,1,259.0,457.0,108.0,248.0,1,1,1,1
4,2,1.0,299.0,113.0,594.0,1,1,1,1
4,3,1693.0,392.0,114.0,340.0,1,1,1,1
4,4,1880.0,374.0,38.0,218.0,1,1,1,1
4,5,114.0,503.0,77.0,243.0,1,1,1,1
4,6,1761.0,458.0,100.0,276.0,1,1,1,1
4,7,1287.0,444.0,74.0,210.0,1,1,1,1
4,8,1260.0,534.0,48.0,122.0,1,1,1,1
4,9,1334.0,488.0,47.0,160.0,1,1,1,1
4,10,259.0,457.0,108.0,248.0,1,1,1,1
4,11,1.0,299.0,113.0,594.0,1,1,1,1
4,12,1693.0,392.0,114.0,340.0,1,1,1,1
4,13,1880.0,374.0,38.0,218.0,1,1,1,1
4,14,114.0,503.0,77.0,243.0,1,1,1,1
4,15,1761.0,458.0,100.0,276.0,1,1,1,1
4,16,1287.0,444.0,74.0,210.0,1,1,1,1
4,17,1260.0,534.0,48.0,122.0,1,1,1,1
4,18,1334.0,488.0,47.0,160.0,1,1,1,1
5,1,259.0,460.0,101.0,247.0,1,1,1,1
5,2,0.0,242.0,128.0,662.0,1,1,1,1
5,3,115.0,517.0,74.0,228.0,1,1,1,1
5,4,1878.0,365.0,40.0,227.0,1,1,1,1
5,5,1698.0,388.0,115.0,343.0,1,1,1,1
5,6,1290.0,461.0,81.0,198.0,1,1,1,1
5,7,1332.0,485.0,51.0,165.0,1,1,1,1
5,8,259.0,460.0,101.0,247.0,1,1,1,1
5,9,0.0,242.0,128.0,662.0,1,1,1,1
5,10,115.0,517.0,74.0,228.0,1,1,1,1
5,11,1878.0,365.0,40.0,227.0,1,1,1,1
5,12,1698.0,388.0,115.0,343.0,1,1,1,1
5,13,1290.0,461.0,81.0,198.0,1,1,1,1
5,14,1332.0,485.0,51.0,165.0,1,1,1,1
6,1,0.0,228.0,131.0,671.0,1,1,1,1
6,2,261.0,458.0,101.0,249.0,1,1,1,1
6,3,1697.0,386.0,123.0,349.0,1,1,1,1
6,4,1876.0,364.0,42.0,227.0,1,1,1,1
6,5,117.0,514.0,72.0,229.0,1,1,1,1
6,6,1289.0,461.0,84.0,197.0,1,1,1,1
6,7,1330.0,479.0,54.0,174.0,1,1,1,1
6,8,0.0,228.0,131.0,671.0,1,1,1,1
6,9,261.0,458.0,101.0,249.0,1,1,1,1
6,10,1697.0,386.0,123.0,349.0,1,1,1,1
6,11,1876.0,364.0,42.0,227.0,1,1,1,1
6,12,117.0,514.0,72.0,229.0,1,1,1,1
6,13,1289.0,461.0,84.0,197.0,1,1,1,1
6,14,1330.0,479.0,54.0,174.0,1,1,1,1
7,1,1.0,231.0,143.0,672.0,1,1,1,1
7,2,269.0,455.0,96.0,251.0,1,1,1,1
7,3,1694.0,383.0,126.0,355.0,1,1,1,1
7,4,1867.0,367.0,50.0,219.0,1,1,1,1
7,5,115.0,516.0,74.0,228.0,1,1,1,1
7,6,1295.0,454.0,85.0,207.0,1,1,1,1
